tl_lon,tl_lat,br_lon,br_lat,indicator_1,indicator_2,indicator_3,indicator_4,indicator_5
151.1576693143157,-33.83940278658306,151.16297420863057,-33.84399065392512,7,5,2,7,5
151.16307068604493,-33.83948340267741,151.1683758851067,-33.84407104716111,3,5,2,2,6
151.16847207922157,-33.83956378232048,151.17377758297187,-33.84415120390274,10,1,4,3,0
151.17387349378265,-33.83964392550915,151.17917930216313,-33.84423112414689,7,3,9,2,5
151.1792749296653,-33.83972383224029,151.1845810426175,-33.84431080789044,6,2,10,3,5
151.18467638680661,-33.83980350251079,151.1899828042721,-33.844390255130314,1,9,5,4,9
151.1900778651436,-33.83988293631759,151.19538458706396,-33.84446946586342,4,10,0,7,4
151.19547936461342,-33.839962133657586,151.20078639093018,-33.84454844008667,0,1,1,0,0
151.20088088515305,-33.840041094527685,151.20618821580777,-33.844627177797015,0,1,10,5,5
151.20628242669963,-33.84011981892485,151.21159006163384,-33.84470567899138,10,10,9,10,3
151.21168398919025,-33.84019830684601,151.2169919283454,-33.84478394366674,0,1,6,0,3
151.2170855725619,-33.84027655828811,151.22239381587954,-33.84486197182002,5,0,10,6,6
151.22248717675174,-33.84035457324812,151.22779572417332,-33.84493976344824,10,6,10,4,5
151.22788880169676,-33.840432351723024,151.23319765316376,-33.84501731854833,0,5,2,10,5
151.23329044733407,-33.840509893709765,151.2385996027879,-33.84509463711728,0,10,8,7,6
151.2386921136007,-33.840587199205345,151.24400157298282,-33.84517171915213,5,9,3,9,0
151.24409380043377,-33.840664268206794,151.24940356368558,-33.84524856464984,5,4,9,1,0
151.2494955077703,-33.840741100711085,151.25480557483317,-33.845325173607456,5,9,6,5,10
151.2548972355473,-33.84081769671524,151.26020760636268,-33.84540154602198,4,7,8,7,10
151.26029898370194,-33.840894056216285,151.26560965821116,-33.84547768189048,10,3,0,0,0
150.85534126069706,-33.83000459547659,150.86062873849002,-33.8346048616281,8,4,1,8,7
150.8607410480494,-33.83009843171096,150.86602883376636,-33.83469847746838,1,10,2,7,1
150.8661408603646,-33.83019203172334,150.87142895394805,-33.83479185704313,0,4,2,3,10
150.8715406975799,-33.83028539551013,150.87682909897225,-33.834885000348756,5,9,7,8,10
150.87694055963246,-33.830378523067694,150.88222926877617,-33.834977907381635,10,6,5,7,0
150.88234044645944,-33.83047141439243,150.88762946329697,-33.83507057813816,6,8,8,4,10
150.88774035799807,-33.830564069480715,150.89302968247182,-33.835163012614714,0,2,7,2,9
150.89314029418554,-33.830656488328955,150.89842992623784,-33.83525521080774,10,2,6,5,7
150.89854025495896,-33.83074867093357,150.9038301945323,-33.83534717271363,5,1,10,2,7
150.90394024025557,-33.83084061729099,150.9092304872923,-33.83543889832883,0,10,7,5,10
150.90934025001252,-33.830932327397626,150.91463080445496,-33.83553038764979,4,8,3,0,10
150.91474028416704,-33.831023801249934,150.9200311459575,-33.835621640672926,9,3,0,5,3
150.92014034265623,-33.83111503884436,150.9254315117371,-33.83571265739473,9,3,6,9,6
150.92554042541724,-33.83120604017735,150.9308319017308,-33.83580343781165,2,10,10,7,9
150.93094053238735,-33.83129680524538,150.93623231587588,-33.835893981920165,7,3,6,8,2
150.93634066350367,-33.83138733404494,150.94163275410946,-33.835984289716755,1,10,0,6,0
150.94174081870332,-33.83147762657249,150.94703321636865,-33.83607436119793,7,0,6,0,8
150.94714099792355,-33.83156768282455,150.95243370259064,-33.83616419636018,8,9,10,6,8
150.95254120110147,-33.831657502797604,150.95783421271256,-33.83625379520001,5,6,10,2,3
150.95794142817422,-33.83174708648818,150.96323474667156,-33.83634315771397,4,8,7,6,5
150.96334167907904,-33.83183643389281,150.9686353044048,-33.83643228389855,1,7,5,3,5
150.968741953753,-33.831925545007984,150.9740358858494,-33.836521173750334,8,0,10,10,6
150.97414225213333,-33.83201441983028,150.97943649094248,-33.83660982726583,3,4,4,8,5
150.97954257415714,-33.83210305835624,150.98483711962123,-33.836698244441635,5,6,10,5,1
150.98494291976158,-33.8321914605824,150.9902377718228,-33.836786425274276,1,9,2,5,5
150.99034328888382,-33.83227962650536,150.99563844748423,-33.836874369760366,0,0,2,9,1
150.99574368146097,-33.83236755612169,151.00103914654275,-33.83696207789648,3,10,0,5,3
151.00114409743026,-33.83245524942798,151.00643986893544,-33.83704954967919,1,8,3,4,5
151.00654453672874,-33.8325427064208,151.01184061459944,-33.83713678510513,8,2,10,9,3
151.0119449992936,-33.832629927096775,151.01724138347188,-33.8372237841709,5,7,5,0,7
151.017345485062,-33.832716911452515,151.02264217548995,-33.83731054687312,0,6,4,3,1
151.02274599397106,-33.83280365948465,151.02804299059068,-33.83739707320842,1,6,7,1,2
151.0281465259579,-33.832890171189796,151.03344382871123,-33.83748336317345,3,5,10,9,4
151.03354708095972,-33.83297644656461,151.03884468978873,-33.83756941676485,0,4,7,0,10
151.03894765891357,-33.83306248560573,151.0442455737603,-33.8376552339793,3,4,6,7,9
151.04434825975665,-33.83314828830984,151.04964648056304,-33.83774081481343,6,7,2,8,2
151.04974888342605,-33.83323385467358,151.0550474101341,-33.837826159263955,3,1,5,5,5
151.05514952985894,-33.833319184693636,151.06044836241057,-33.83791126732752,0,2,3,5,2
151.06055019899242,-33.833404278366686,151.06584933732958,-33.83799613900086,3,7,3,8,4
151.06595089076365,-33.83348913568946,151.07125033482825,-33.83808077428067,0,9,4,7,6
151.07135160510967,-33.83357375665864,151.07665135484362,-33.838165173163645,8,2,2,10,8
151.0767523419677,-33.83365814127092,151.0820523973129,-33.838249335646545,0,3,4,9,0
151.08215310127486,-33.83374228952306,151.08745346217313,-33.83833326172605,10,1,1,4,10
151.0875538829682,-33.833826201411775,151.09285454936148,-33.83841695139893,0,8,7,6,3
151.09295468698485,-33.83390987693381,151.09825565881496,-33.83850040466196,2,1,5,3,6
151.09835551326202,-33.83399331608592,151.10365679047075,-33.83858362151185,5,4,5,9,10
151.10375636173674,-33.83407651886485,151.1090579442659,-33.83866660194541,1,6,5,1,2
151.10915723234612,-33.83415948526739,151.11445912013758,-33.83874934595938,7,9,3,4,6
151.11455812502732,-33.8342422152903,151.11986031802283,-33.83883185355058,1,1,4,9,8
151.11995903971746,-33.834324708930396,151.12526153785873,-33.838914124715785,10,1,9,2,3
151.12535997635356,-33.834406966184446,151.13066277958242,-33.83899615945181,0,4,5,0,10
151.13076093487282,-33.834488987049255,151.136064043131,-33.83907795775548,6,7,6,10,8
151.1361619152123,-33.834570771521655,151.1414653284415,-33.83915951962359,5,0,7,7,5
151.14156291730913,-33.834652319598476,151.14686663545106,-33.839240845053006,8,0,7,6,6
151.14696394110038,-33.834733631276535,151.15226796409678,-33.839321934040534,8,9,2,1,6
151.15236498652322,-33.834814706552656,151.1576693143157,-33.83940278658306,10,2,7,2,2
151.15776605351468,-33.83489554542374,151.16307068604493,-33.83948340267741,4,10,10,1,0
151.16316714201187,-33.83497614788662,151.16847207922157,-33.83956378232048,2,9,2,7,2
151.1685682519519,-33.83505651393816,151.17387349378265,-33.83964392550915,4,9,3,6,1
151.1739693832719,-33.835136643575254,151.1792749296653,-33.83972383224029,7,9,10,2,0
151.1793705359089,-33.835216536794775,151.18467638680661,-33.83980350251079,9,8,1,7,9
151.1847717098,-33.835296193593635,151.1900778651436,-33.83988293631759,9,1,10,4,4
151.19017290488233,-33.83537561396873,151.19547936461342,-33.839962133657586,9,5,6,6,10
151.195574121093,-33.83545479791699,151.20088088515305,-33.840041094527685,4,8,6,10,3
151.20097535836902,-33.83553374543532,151.20628242669963,-33.84011981892485,0,10,7,0,5
151.2063766166475,-33.83561245652068,151.21168398919025,-33.84019830684601,1,9,5,8,1
151.21177789586557,-33.83569093116998,151.2170855725619,-33.84027655828811,4,10,9,6,10
151.21717919596028,-33.8357691693802,151.22248717675174,-33.84035457324812,2,5,7,4,6
151.2225805168687,-33.83584717114829,151.22788880169676,-33.840432351723024,6,9,2,5,0
151.22798185852793,-33.83592493647122,151.23329044733407,-33.840509893709765,1,6,5,6,3
151.23338322087506,-33.836002465345985,151.2386921136007,-33.840587199205345,5,5,4,4,0
151.2387846038471,-33.836079757769554,151.24409380043377,-33.840664268206794,1,0,8,5,9
151.24418600738124,-33.83615681373894,151.2494955077703,-33.840741100711085,2,1,8,8,0
151.24958743141445,-33.83623363325114,151.2548972355473,-33.84081769671524,0,10,7,6,2
151.25498887588387,-33.83631021630317,151.26029898370194,-33.840894056216285,2,0,10,6,10
151.26039034072653,-33.83638656289206,151.26570075217117,-33.84097017921126,1,9,5,9,8
150.85545382818654,-33.82549817779789,150.8607410480494,-33.83009843171096,7,1,4,6,0
150.86085333264586,-33.82559199816609,150.8661408603646,-33.83019203172334,1,10,4,0,2
150.8662528620628,-33.82568558235222,150.8715406975799,-33.83028539551013,2,6,8,8,10
150.8716524163745,-33.82577893035267,150.87694055963246,-33.830378523067694,4,4,5,8,4
150.8770519955182,-33.82587204216379,150.88234044645944,-33.83047141439243,4,3,9,0,6
150.8824515994311,-33.82596491778198,150.88774035799807,-33.830564069480715,7,10,1,10,4
150.88785122805038,-33.82605755720365,150.89314029418554,-33.830656488328955,6,1,10,4,1
150.89325088131324,-33.82614996042519,150.89854025495896,-33.83074867093357,0,6,3,0,7
150.8986505591569,-33.82624212744301,150.90394024025557,-33.83084061729099,7,6,7,9,0
150.9040502615185,-33.82633405825354,150.90934025001252,-33.830932327397626,1,4,5,2,8
150.90944998833527,-33.82642575285321,150.91474028416704,-33.831023801249934,10,4,2,3,6
150.9148497395444,-33.82651721123847,150.92014034265623,-33.83111503884436,9,7,5,7,10
150.92024951508307,-33.826608433405745,150.92554042541724,-33.83120604017735,1,6,7,2,1
150.92564931488843,-33.82669941935152,150.93094053238735,-33.83129680524538,4,6,2,6,3
150.9310491388977,-33.82679016907226,150.93634066350367,-33.83138733404494,0,3,9,3,7
150.93644898704807,-33.82688068256442,150.94174081870332,-33.83147762657249,0,0,2,10,7
150.9418488592767,-33.826970959824514,150.94714099792355,-33.83156768282455,2,8,4,0,9
150.94724875552075,-33.82706100084902,150.95254120110147,-33.831657502797604,8,1,3,9,4
150.95264867571743,-33.827150805634446,150.95794142817422,-33.83174708648818,6,7,9,4,9
150.9580486198039,-33.82724037417733,150.96334167907904,-33.83183643389281,5,1,10,6,8
150.96344858771735,-33.82732970647415,150.968741953753,-33.831925545007984,2,10,5,9,3
150.96884857939492,-33.827418802521485,150.97414225213333,-33.83201441983028,1,3,7,6,1
150.97424859477377,-33.82750766231584,150.97954257415714,-33.83210305835624,6,10,1,6,9
150.97964863379113,-33.82759628585378,150.98494291976158,-33.8321914605824,9,1,4,8,10
150.9850486963841,-33.82768467313188,150.99034328888382,-33.83227962650536,2,0,3,6,4
150.9904487824899,-33.82777282414668,150.99574368146097,-33.83236755612169,4,3,1,1,6
150.99584889204564,-33.827860738894785,151.00114409743026,-33.83245524942798,1,4,8,4,2
151.0012490249885,-33.82794841737276,151.00654453672874,-33.8325427064208,1,9,7,7,1
151.00664918125565,-33.82803585957721,151.0119449992936,-33.832629927096775,10,5,2,3,3
151.01204936078426,-33.82812306550475,151.017345485062,-33.832716911452515,0,8,4,10,2
151.01744956351146,-33.828210035151976,151.02274599397106,-33.83280365948465,3,3,4,4,8
151.0228497893744,-33.828296768515536,151.0281465259579,-33.832890171189796,10,4,0,5,10
151.02825003831023,-33.82838326559204,151.03354708095972,-33.83297644656461,10,4,1,10,3
151.03365031025615,-33.828469526378136,151.03894765891357,-33.83306248560573,1,1,1,1,5
151.03905060514924,-33.82855555087048,151.04434825975665,-33.83314828830984,5,4,2,0,2
151.04445092292667,-33.82864133906573,151.04974888342605,-33.83323385467358,7,4,8,7,9
151.04985126352562,-33.82872689096056,151.05514952985894,-33.833319184693636,4,5,6,10,8
151.05525162688318,-33.82881220655164,151.06055019899242,-33.833404278366686,3,6,10,3,9
151.06065201293654,-33.82889728583568,151.06595089076365,-33.83348913568946,8,0,8,4,10
151.06605242162283,-33.828982128809336,151.07135160510967,-33.83357375665864,5,6,9,3,7
151.07145285287916,-33.82906673546934,151.0767523419677,-33.83365814127092,2,10,6,3,7
151.07685330664268,-33.82915110581242,151.08215310127486,-33.83374228952306,8,3,2,4,6
151.08225378285056,-33.82923523983527,151.0875538829682,-33.833826201411775,8,5,2,8,2
151.0876542814399,-33.82931913753465,151.09295468698485,-33.83390987693381,5,7,9,10,4
151.09305480234784,-33.829402798907296,151.09835551326202,-33.83399331608592,5,1,9,9,9
151.0984553455115,-33.82948622394994,151.10375636173674,-33.83407651886485,0,7,3,7,4
151.10385591086802,-33.829569412659374,151.10915723234612,-33.83415948526739,7,1,3,2,2
151.10925649835454,-33.829652365032345,151.11455812502732,-33.8342422152903,0,1,4,6,8
151.1146571079082,-33.829735081065635,151.11995903971746,-33.834324708930396,6,1,0,1,1
151.12005773946606,-33.829817560756034,151.12535997635356,-33.834406966184446,9,9,10,0,8
151.12545839296527,-33.82989980410037,151.13076093487282,-33.834488987049255,9,8,4,1,3
151.130859068343,-33.829981811095394,151.1361619152123,-33.834570771521655,5,4,9,6,7
151.13625976553632,-33.83006358173796,151.14156291730913,-33.834652319598476,8,10,9,6,0
151.14166048448232,-33.83014511602489,151.14696394110038,-33.834733631276535,6,10,3,6,10
151.1470612251182,-33.83022641395302,151.15236498652322,-33.834814706552656,8,8,9,8,10
151.15246198738103,-33.83030747551918,151.15776605351468,-33.83489554542374,2,0,8,10,10
151.15786277120793,-33.830388300720216,151.16316714201187,-33.83497614788662,1,2,1,6,3
151.16326357653597,-33.830468889553,151.1685682519519,-33.83505651393816,7,3,10,3,1
151.16866440330236,-33.83054924201441,151.1739693832719,-33.835136643575254,10,7,5,5,9
151.1740652514441,-33.83062935810133,151.1793705359089,-33.835216536794775,0,3,1,9,7
151.17946612089833,-33.83070923781062,151.1847717098,-33.835296193593635,10,1,10,7,2
151.1848670116022,-33.83078888113921,151.19017290488233,-33.83537561396873,9,9,7,6,5
151.19026792349277,-33.830868288084005,151.195574121093,-33.83545479791699,4,4,8,3,10
151.19566885650718,-33.8309474586419,151.20097535836902,-33.83553374543532,3,2,0,2,8
151.20106981058248,-33.83102639280985,151.2063766166475,-33.83561245652068,0,8,7,5,8
151.2064707856558,-33.83110509058475,151.21177789586557,-33.83569093116998,7,4,7,4,6
151.21187178166423,-33.831183551963576,151.21717919596028,-33.8357691693802,7,4,7,6,8
151.2172727985449,-33.83126177694327,151.2225805168687,-33.83584717114829,8,0,10,2,6
151.22267383623486,-33.831339765520795,151.22798185852793,-33.83592493647122,5,4,4,1,10
151.22807489467124,-33.831417517693126,151.23338322087506,-33.836002465345985,8,0,3,8,10
151.23347597379106,-33.83149503345725,151.2387846038471,-33.836079757769554,9,10,2,5,2
151.2388770735315,-33.83157231281013,151.24418600738124,-33.83615681373894,10,5,7,3,2
151.24427819382962,-33.831649355748816,151.24958743141445,-33.83623363325114,1,10,7,6,1
151.24967933462247,-33.83172616227026,151.25498887588387,-33.83631021630317,10,1,7,7,1
151.25508049584718,-33.83180273237149,151.26039034072653,-33.83638656289206,9,7,3,4,5
151.26048167744082,-33.831879066049574,151.26579182587952,-33.83646267301486,6,6,4,9,6
150.85556637065565,-33.82099175649015,150.86085333264586,-33.82559199816609,5,2,10,9,5
150.86096559228474,-33.82108556099381,150.8662528620628,-33.82568558235222,8,8,9,10,4
150.8663648388662,-33.82117912935532,150.8716524163745,-33.82577893035267,8,3,5,10,3
150.87176411033712,-33.821272461571034,150.8770519955182,-33.82587204216379,5,7,7,3,1
150.87716340663476,-33.821365557637336,150.8824515994311,-33.82596491778198,3,5,8,0,2
150.88256272769635,-33.82145841755063,150.88785122805038,-33.82605755720365,5,10,5,10,10
150.8879620734591,-33.82155104130728,150.89325088131324,-33.82614996042519,3,10,2,5,3
150.8933614438602,-33.82164342890373,150.8986505591569,-33.82624212744301,9,2,7,5,0
150.89876083883686,-33.82173558033635,150.9040502615185,-33.82633405825354,10,1,5,1,2
150.90416025832627,-33.821827495601596,150.90944998833527,-33.82642575285321,0,2,9,7,4
150.90955970226568,-33.8219191746959,150.9148497395444,-33.82651721123847,3,10,3,3,9
150.91495917059225,-33.82201061761568,150.92024951508307,-33.826608433405745,8,0,9,7,4
150.92035866324318,-33.82210182435742,150.92564931488843,-33.82669941935152,10,0,10,10,1
150.9257581801557,-33.82219279491755,150.9310491388977,-33.82679016907226,0,2,0,8,8
150.93115772126697,-33.82228352929256,150.93644898704807,-33.82688068256442,2,2,6,2,7
150.93655728651422,-33.8223740274789,150.9418488592767,-33.826970959824514,0,7,4,6,7
150.9419568758346,-33.82246428947311,150.94724875552075,-33.82706100084902,4,4,1,5,5
150.94735648916534,-33.82255431527164,150.95264867571743,-33.827150805634446,6,5,4,10,4
150.9527561264436,-33.82264410487101,150.9580486198039,-33.82724037417733,6,0,7,1,6
150.9581557876066,-33.82273365826774,150.96344858771735,-33.82732970647415,4,8,1,6,2
150.9635554725915,-33.822822975458344,150.96884857939492,-33.827418802521485,8,7,2,2,7
150.9689551813355,-33.82291205643935,150.97424859477377,-33.82750766231584,5,1,5,5,7
150.97435491377576,-33.82300090120734,150.97964863379113,-33.82759628585378,3,0,0,2,5
150.97975466984948,-33.82308950975881,150.9850486963841,-33.82768467313188,1,8,10,3,1
150.98515444949385,-33.823177882090356,150.9904487824899,-33.82777282414668,9,8,8,9,9
150.990554252646,-33.82326601819854,150.99584889204564,-33.827860738894785,10,5,10,3,2
150.9959540792432,-33.82335391807994,151.0012490249885,-33.82794841737276,9,6,3,10,5
151.00135392922252,-33.823441581731146,151.00664918125565,-33.82803585957721,0,4,6,7,10
151.00675380252116,-33.823529009148736,151.01204936078426,-33.82812306550475,1,0,2,8,3
151.01215369907632,-33.82361620032935,151.01744956351146,-33.828210035151976,4,9,9,8,9
151.01755361882513,-33.82370315526959,151.0228497893744,-33.828296768515536,2,4,3,9,8
151.02295356170484,-33.82378987396608,151.02825003831023,-33.82838326559204,0,9,2,9,8
151.02835352765248,-33.82387635641543,151.03365031025615,-33.828469526378136,3,7,1,10,6
151.03375351660534,-33.823962602614316,151.03905060514924,-33.82855555087048,4,1,7,1,7
151.03915352850052,-33.82404861255937,151.04445092292667,-33.82864133906573,5,4,0,10,2
151.0445535632752,-33.82413438624728,151.04985126352562,-33.82872689096056,7,1,8,6,4
151.04995362086652,-33.82421992367468,151.05525162688318,-33.82881220655164,7,2,0,2,10
151.05535370121163,-33.82430522483827,151.06065201293654,-33.82889728583568,8,10,2,7,8
151.06075380424775,-33.824390289734744,151.06605242162283,-33.828982128809336,8,5,9,4,2
151.06615392991196,-33.824475118360795,151.07145285287916,-33.82906673546934,1,6,6,1,1
151.07155407814145,-33.82455971071312,151.07685330664268,-33.82915110581242,1,2,2,6,6
151.07695424887334,-33.82464406678844,151.08225378285056,-33.82923523983527,3,2,4,10,8
151.08235444204482,-33.824728186583485,151.0876542814399,-33.82931913753465,9,4,0,8,2
151.087754657593,-33.82481207009497,151.09305480234784,-33.829402798907296,3,3,6,5,5
151.09315489545506,-33.82489571731968,151.0984553455115,-33.82948622394994,6,0,3,4,4
151.09855515556814,-33.82497912825433,151.10385591086802,-33.829569412659374,8,5,6,7,6
151.10395543786933,-33.82506230289568,151.10925649835454,-33.829652365032345,3,4,9,7,7
151.10935574229586,-33.82514524124055,151.1146571079082,-33.829735081065635,10,1,7,0,6
151.11475606878477,-33.825227943285654,151.12005773946606,-33.829817560756034,8,9,1,5,8
151.1201564172733,-33.825310409027814,151.12545839296527,-33.82989980410037,1,5,3,10,0
151.1255567876985,-33.82539263846384,151.130859068343,-33.829981811095394,10,7,6,6,2
151.13095717999755,-33.825474631590524,151.13625976553632,-33.83006358173796,4,7,10,10,0
151.13635759410758,-33.82555638840468,151.14166048448232,-33.83014511602489,4,8,2,5,7
151.1417580299657,-33.82563790890314,151.1470612251182,-33.83022641395302,5,1,6,5,4
151.14715848750905,-33.82571919308274,151.15246198738103,-33.83030747551918,4,5,1,2,4
151.15255896667477,-33.82580024094032,151.15786277120793,-33.830388300720216,3,7,3,5,8
151.15795946739996,-33.825881052472724,151.16326357653597,-33.830468889553,7,3,8,1,0
151.1633599896218,-33.82596162767685,151.16866440330236,-33.83054924201441,1,5,5,0,0
151.16876053327735,-33.826041966549525,151.1740652514441,-33.83062935810133,5,4,0,3,8
151.17416109830378,-33.82612206908766,151.17946612089833,-33.83070923781062,5,4,2,10,7
151.1795616846382,-33.82620193528813,151.1848670116022,-33.83078888113921,8,3,5,0,4
151.18496229221768,-33.82628156514784,151.19026792349277,-33.830868288084005,0,2,3,2,6
151.1903629209794,-33.82636095866369,151.19566885650718,-33.8309474586419,7,9,9,7,10
151.19576357086044,-33.826440115832625,151.20106981058248,-33.83102639280985,3,3,8,4,0
151.20116424179793,-33.826519036651526,151.2064707856558,-33.83110509058475,4,0,10,0,1
151.206564933729,-33.82659772111736,151.21187178166423,-33.831183551963576,9,8,5,5,4
151.21196564659073,-33.82667616922707,151.2172727985449,-33.83126177694327,3,3,5,6,0
151.21736638032021,-33.82675438097761,151.22267383623486,-33.831339765520795,4,8,2,10,5
151.22276713485465,-33.826832356365934,151.22807489467124,-33.831417517693126,6,6,5,1,1
151.22816791013102,-33.82691009538902,151.23347597379106,-33.83149503345725,4,4,0,7,6
151.23356870608652,-33.82698759804384,151.2388770735315,-33.83157231281013,2,4,8,3,7
151.2389695226582,-33.8270648643274,151.24427819382962,-33.831649355748816,5,6,8,2,7
151.2443703597832,-33.82714189423668,151.24967933462247,-33.83172616227026,7,2,5,0,3
151.24977121739863,-33.82721868776872,151.25508049584718,-33.83180273237149,5,6,2,7,8
151.25517209544157,-33.82729524492051,151.26048167744082,-33.831879066049574,6,5,7,4,5
151.26057299384908,-33.82737156568909,151.26588287934047,-33.831955163301494,5,3,2,1,5
150.85567888810962,-33.816485331553665,150.86096559228474,-33.82108556099381,8,4,4,5,0
150.86107782697135,-33.81657912019442,150.8663648388662,-33.82117912935532,7,3,6,2,10
150.86647679078004,-33.81667267273293,150.87176411033712,-33.821272461571034,8,0,6,0,1
150.87187577947302,-33.81676598916553,150.87716340663476,-33.821365557637336,7,5,0,10,10
150.87727479298738,-33.816859069488636,150.88256272769635,-33.82145841755063,4,3,4,6,4
150.88267383126046,-33.816951913698624,150.8879620734591,-33.82155104130728,4,8,4,6,4
150.88807289422945,-33.81704452179189,150.8933614438602,-33.82164342890373,8,2,9,10,4
150.89347198183157,-33.81713689376482,150.89876083883686,-33.82173558033635,8,6,0,10,10
150.89887109400402,-33.81722902961388,150.90416025832627,-33.821827495601596,1,3,10,6,8
150.90427023068406,-33.81732092933544,150.90955970226568,-33.8219191746959,0,6,8,2,5
150.90966939180888,-33.817412592925955,150.91495917059225,-33.82201061761568,5,7,10,4,10
150.9150685773157,-33.817504020381875,150.92035866324318,-33.82210182435742,4,7,0,0,5
150.92046778714172,-33.81759521169964,150.9257581801557,-33.82219279491755,8,3,5,1,8
150.92586702122418,-33.817686166875724,150.93115772126697,-33.82228352929256,5,1,8,0,0
150.93126627950028,-33.81777688590659,150.93655728651422,-33.8223740274789,4,8,9,3,3
150.93666556190718,-33.8178673687887,150.9419568758346,-33.82246428947311,0,2,4,1,9
150.94206486838215,-33.81795761551858,150.94735648916534,-33.82255431527164,8,9,4,5,7
150.94746419886238,-33.81804762609269,150.9527561264436,-33.82264410487101,4,0,10,6,2
150.95286355328506,-33.81813740050755,150.9581557876066,-33.82273365826774,6,2,5,0,8
150.9582629315874,-33.81822693875969,150.9635554725915,-33.822822975458344,6,8,7,0,3
150.96366233370657,-33.818316240845625,150.9689551813355,-33.82291205643935,5,8,3,6,5
150.9690617595798,-33.81840530676188,150.97435491377576,-33.82300090120734,10,10,0,0,7
150.9744612091443,-33.81849413650501,150.97975466984948,-33.82308950975881,6,6,2,5,9
150.97986068233723,-33.81858273007158,150.98515444949385,-33.823177882090356,6,6,5,10,5
150.98526017909577,-33.81867108745811,150.990554252646,-33.82326601819854,0,0,7,2,1
150.99065969935717,-33.81875920866121,150.9959540792432,-33.82335391807994,6,6,5,9,1
150.99605924305857,-33.81884709367744,151.00135392922252,-33.823441581731146,2,0,9,8,6
151.00145881013717,-33.81893474250339,151.00675380252116,-33.823529009148736,10,3,8,5,7
151.00685840053015,-33.81902215513566,151.01215369907632,-33.82361620032935,3,1,0,6,1
151.01225801417468,-33.819109331570864,151.01755361882513,-33.82370315526959,0,2,7,8,9
151.01765765100802,-33.81919627180562,151.02295356170484,-33.82378987396608,4,9,3,3,9
151.02305731096723,-33.81928297583653,151.02835352765248,-33.82387635641543,5,7,7,10,10
151.02845699398958,-33.81936944366026,151.03375351660534,-33.823962602614316,8,2,5,6,5
151.03385670001222,-33.81945567527344,151.03915352850052,-33.82404861255937,9,5,0,4,3
151.03925642897232,-33.819541670672706,151.0445535632752,-33.82413438624728,1,2,10,6,8
151.04465618080707,-33.819627429854755,151.04995362086652,-33.82421992367468,7,0,2,8,6
151.05005595545362,-33.81971295281623,151.05535370121163,-33.82430522483827,8,8,8,1,10
151.05545575284913,-33.81979823955381,151.06075380424775,-33.824390289734744,1,10,0,3,2
151.06085557293085,-33.81988329006421,151.06615392991196,-33.824475118360795,2,6,10,9,4
151.06625541563582,-33.819968104344106,151.07155407814145,-33.82455971071312,4,5,5,9,4
151.0716552809013,-33.82005268239021,151.07695424887334,-33.82464406678844,4,2,3,5,8
151.07705516866443,-33.82013702419926,151.08235444204482,-33.824728186583485,5,10,3,0,6
151.08245507886235,-33.82022112976794,151.087754657593,-33.82481207009497,2,10,9,6,6
151.08785501143228,-33.82030499909302,151.09315489545506,-33.82489571731968,8,6,2,6,7
151.0932549663113,-33.820388632171245,151.09855515556814,-33.82497912825433,9,2,2,7,0
151.0986549434366,-33.82047202899934,151.10395543786933,-33.82506230289568,6,2,4,7,1
151.1040549427454,-33.820555189574094,151.10935574229586,-33.82514524124055,6,4,8,10,6
151.10945496417472,-33.820638113892265,151.11475606878477,-33.825227943285654,9,5,7,3,6
151.11485500766182,-33.82072080195063,151.1201564172733,-33.825310409027814,10,0,10,10,3
151.12025507314382,-33.82080325374598,151.1255567876985,-33.82539263846384,4,8,8,8,8
151.1256551605579,-33.82088546927515,151.13095717999755,-33.825474631590524,3,2,7,5,6
151.13105526984114,-33.820967448534894,151.13635759410758,-33.82555638840468,6,6,3,2,6
151.13645540093074,-33.821049191522064,151.1417580299657,-33.82563790890314,8,0,0,6,8
151.14185555376383,-33.82113069823349,151.14715848750905,-33.82571919308274,6,8,4,10,6
151.14725572827754,-33.82121196866598,151.15255896667477,-33.82580024094032,5,3,10,0,4
151.15265592440903,-33.8212930028164,151.15795946739996,-33.825881052472724,8,3,10,8,8
151.15805614209543,-33.821373800681584,151.1633599896218,-33.82596162767685,7,1,4,4,1
151.1634563812739,-33.82145436225842,151.16876053327735,-33.826041966549525,7,1,2,8,0
151.16885664188152,-33.821534687543775,151.17416109830378,-33.82612206908766,3,3,10,9,9
151.1742569238555,-33.82161477653451,151.1795616846382,-33.82620193528813,10,7,4,1,9
151.17965722713294,-33.82169462922754,151.18496229221768,-33.82628156514784,10,7,1,7,10
151.18505755165094,-33.82177424561976,151.1903629209794,-33.82636095866369,2,2,5,3,8
151.19045789734668,-33.821853625708066,151.19576357086044,-33.826440115832625,7,4,7,5,4
151.19585826415727,-33.821932769489386,151.20116424179793,-33.826519036651526,5,7,6,6,6
151.20125865201985,-33.82201167696065,151.206564933729,-33.82659772111736,0,8,1,4,8
151.2066590608715,-33.82209034811878,151.21196564659073,-33.82667616922707,3,8,5,3,7
151.2120594906494,-33.82216878296074,151.21736638032021,-33.82675438097761,8,0,10,7,6
151.21745994129066,-33.822246981483474,151.22276713485465,-33.826832356365934,8,6,3,7,1
151.2228604127324,-33.822324943683945,151.22816791013102,-33.82691009538902,8,4,10,8,9
